5.567503460935049588e+02,0.000000000000000000e+00,2.905168537631545291e+02
0.000000000000000000e+00,5.401957233485996994e+02,2.193271900463185489e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
